Total_Relationship_Count,Credit_Limit,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
4,9336.0,1,3,1672,7664.0,1391,39,0.179
4,2763.0,1,0,2517,246.0,1246,31,0.911
5,17391.0,3,2,1044,16347.0,1248,27,0.06
3,3198.0,2,0,2493,705.0,1936,44,0.78
3,5100.0,3,2,1786,3314.0,2375,63,0.35
3,3955.0,1,2,2517,1438.0,1238,25,0.636
5,3140.0,3,1,1985,1155.0,1626,41,0.632
3,4028.0,3,3,710,3318.0,791,22,0.176
5,2264.0,3,3,0,2264.0,1204,28,0.0
5,21620.0,2,2,2008,19612.0,1300,33,0.093
3,6385.0,2,0,1535,4850.0,1612,47,0.24
4,2375.0,2,3,1658,717.0,1071,28,0.698
3,1963.0,3,3,1721,242.0,1378,37,0.877
6,4256.0,2,2,1084,3172.0,1100,29,0.255
5,5097.0,1,0,1152,3945.0,2052,45,0.226
3,3228.0,2,3,2517,711.0,1349,33,0.78
6,20231.0,1,3,977,19254.0,1215,36,0.048
3,27512.0,2,3,2137,25375.0,1149,25,0.078
5,1929.0,2,0,1540,389.0,2354,50,0.798
6,2585.0,3,2,2019,566.0,2644,40,0.781
3,12151.0,3,3,1799,10352.0,918,14,0.148
3,34516.0,2,2,2113,32403.0,1362,31,0.061
6,34516.0,3,1,1013,33503.0,1222,37,0.029
4,5504.0,1,2,0,5504.0,1364,32,0.0
4,10021.0,1,2,1203,8818.0,1463,40,0.12
5,3558.0,3,0,2318,1240.0,1631,31,0.651
4,19853.0,3,4,1513,18340.0,1878,55,0.076
6,4969.0,3,2,838,4131.0,1489,32,0.169
3,3117.0,2,3,1603,1514.0,1437,37,0.514
4,21526.0,2,0,2332,19194.0,1313,37,0.108
4,5504.0,2,2,1412,4092.0,1290,38,0.257
4,5512.0,3,2,1124,4388.0,1975,49,0.204
1,1438.3,2,3,0,1438.3,807,22,0.0
5,7262.0,3,0,1466,5796.0,1438,28,0.202
6,7319.0,3,2,1692,5627.0,1233,29,0.231
3,1438.3,5,3,0,1438.3,709,27,0.0
4,7712.0,3,3,1387,6325.0,1597,39,0.18
6,2053.0,3,0,0,2053.0,1283,28,0.0
3,12804.0,1,3,2517,10287.0,1101,37,0.197
3,26443.0,3,2,1601,24842.0,1593,36,0.061
6,3125.0,2,0,1928,1197.0,1631,46,0.617
6,4930.0,1,2,2259,2671.0,2194,53,0.458
6,9476.0,3,3,0,9476.0,1128,27,0.0
6,11722.0,3,3,1667,10055.0,1497,35,0.142
4,13301.0,1,3,0,13301.0,1385,50,0.0
4,1438.3,2,3,0,1438.3,1449,27,0.0
3,1438.3,3,1,0,1438.3,974,28,0.0
3,6705.0,2,3,0,6705.0,731,18,0.0
4,22718.0,2,0,0,22718.0,1191,37,0.0
4,23981.0,2,2,1788,22193.0,1421,34,0.075
4,2318.0,2,4,1010,1308.0,1256,35,0.436
4,19324.0,3,2,1040,18284.0,1744,50,0.054
5,5331.0,3,1,1993,3338.0,1766,39,0.374
5,15700.0,2,0,1276,14424.0,2229,48,0.081
6,17625.0,2,2,894,16731.0,1773,39,0.051
6,17438.0,3,2,0,17438.0,1860,37,0.0
3,1962.0,3,1,0,1962.0,1179,27,0.0
3,8077.0,3,2,0,8077.0,906,16,0.0
6,3290.0,1,2,1616,1674.0,2781,54,0.491
5,2402.0,3,2,1728,674.0,1650,53,0.719
6,9256.0,1,0,1999,7257.0,1446,37,0.216
6,3674.0,3,3,895,2779.0,1703,48,0.244
2,6462.0,5,3,0,6462.0,761,17,0.0
4,1638.0,2,2,0,1638.0,1536,44,0.0
3,4335.0,3,2,2480,1855.0,1373,36,0.572
5,3233.0,3,2,1034,2199.0,1256,29,0.32
1,11862.0,3,1,2517,9345.0,643,16,0.212
4,34516.0,2,0,1938,32578.0,1215,45,0.056
6,19802.0,6,2,1961,17841.0,2244,58,0.099
4,24869.0,2,2,1729,23140.0,1409,36,0.07
4,3624.0,2,1,1975,1649.0,1469,23,0.545
4,6175.0,1,2,960,5215.0,1847,59,0.155
5,10953.0,1,0,1945,9008.0,1277,29,0.178
6,11338.0,2,3,0,11338.0,1227,24,0.0
3,5544.0,2,2,1184,4360.0,1336,38,0.214
4,19665.0,1,1,706,18959.0,1110,58,0.036
6,2927.0,2,3,1412,1515.0,1474,26,0.482
4,5146.0,3,3,1618,3528.0,1955,44,0.314
5,1704.0,3,3,0,1704.0,660,17,0.0
2,1438.3,2,3,0,1438.3,888,18,0.0
6,2974.0,1,3,1170,1804.0,1785,45,0.393
1,5472.0,2,2,788,4684.0,705,14,0.144
3,2736.0,1,2,1822,914.0,1211,25,0.666
6,1438.3,2,1,862,576.3,1391,40,0.599
4,5406.0,3,0,1782,3624.0,1407,29,0.33
5,34516.0,1,1,2174,32342.0,1616,50,0.063
6,1976.0,2,2,1311,665.0,1498,43,0.663
3,8714.0,1,1,2252,6462.0,1536,38,0.258
4,8693.0,1,1,1378,7315.0,1594,45,0.159
6,9247.0,1,2,710,8537.0,1190,30,0.077
6,7717.0,5,0,1430,6287.0,1248,37,0.185
3,4908.0,4,3,0,4908.0,827,21,0.0
6,7222.0,1,3,0,7222.0,920,18,0.0
6,21740.0,2,2,0,21740.0,1755,54,0.0
3,2323.0,2,2,0,2323.0,804,15,0.0
4,7788.0,2,2,0,7788.0,1196,30,0.0
4,1438.3,1,3,361,1077.3,850,22,0.251
3,23700.0,2,2,1314,22386.0,1644,28,0.055
6,11710.0,3,1,693,11017.0,1749,50,0.059
3,2278.0,2,2,845,1433.0,2307,45,0.371
3,4048.0,3,0,1113,2935.0,1757,45,0.275
6,3663.0,2,2,1853,1810.0,1826,35,0.506
2,1438.3,2,3,0,1438.3,799,17,0.0
4,3518.0,5,2,1575,1943.0,2121,60,0.448
4,1717.0,1,0,0,1717.0,1468,29,0.0
3,16813.0,2,2,1185,15628.0,1482,46,0.07
4,16434.0,2,3,2104,14330.0,1726,37,0.128
4,21872.0,2,3,1118,20754.0,1806,31,0.051
5,15897.0,2,0,1437,14460.0,1405,43,0.09
5,4271.0,3,2,1150,3121.0,2052,50,0.269
6,7361.0,1,2,1309,6052.0,1175,34,0.178
4,1438.3,1,3,479,959.3,1786,37,0.333
6,8628.0,3,3,1077,7551.0,1675,58,0.125
4,18750.0,3,3,1705,17045.0,1200,36,0.091
4,21242.0,2,3,819,20423.0,1283,37,0.039
5,2961.0,3,0,1570,1391.0,1937,57,0.53
4,11327.0,2,2,1528,9799.0,2033,38,0.135
6,8308.0,1,3,2517,5791.0,1915,37,0.303
4,3249.0,2,2,2217,1032.0,1988,36,0.682
5,2981.0,1,2,1358,1623.0,1648,30,0.456
4,8829.0,1,0,901,7928.0,1902,45,0.102
3,3714.0,3,2,2170,1544.0,1454,35,0.584
6,7340.0,1,3,0,7340.0,838,24,0.0
4,16952.0,2,3,0,16952.0,1918,61,0.0
4,20865.0,1,3,0,20865.0,837,25,0.0
6,3083.0,3,2,1040,2043.0,4311,78,0.337
3,10584.0,2,2,1550,9034.0,1567,33,0.146
4,2240.0,1,2,0,2240.0,1905,39,0.0
5,12240.0,1,2,1566,10674.0,1422,26,0.128
6,5120.0,2,0,0,5120.0,1680,32,0.0
3,3124.0,1,3,1593,1531.0,1652,41,0.51
5,11261.0,3,0,2485,8776.0,1158,26,0.221
3,2468.0,3,2,2021,447.0,1797,46,0.819
4,22157.0,2,3,1355,20802.0,1911,55,0.061
6,11477.0,2,3,0,11477.0,1260,27,0.0
5,3933.0,2,2,852,3081.0,1489,45,0.217
3,8022.0,3,3,1372,6650.0,1794,31,0.171
6,13771.0,2,0,2517,11254.0,1510,42,0.183
3,30271.0,3,3,1406,28865.0,3231,47,0.046
6,3244.0,2,2,1762,1482.0,1274,32,0.543
6,2936.0,1,3,2379,557.0,1572,57,0.81
6,1438.3,1,2,1133,305.3,1935,41,0.788
6,6242.0,3,3,491,5751.0,2187,59,0.079
3,6175.0,1,3,1166,5009.0,1417,25,0.189
4,11806.0,3,2,1811,9995.0,1465,31,0.153
5,4734.0,2,2,954,3780.0,1570,45,0.202
5,6244.0,2,0,2517,3727.0,1445,40,0.403
3,1438.3,1,3,306,1132.3,694,15,0.213
3,34516.0,1,2,1578,32938.0,1929,40,0.046
4,23561.0,1,2,864,22697.0,2447,64,0.037
5,24742.0,2,3,1676,23066.0,1306,31,0.068
2,27560.0,2,2,900,26660.0,646,10,0.033
6,5923.0,1,3,1686,4237.0,1236,35,0.285
6,8581.0,1,2,2326,6255.0,2513,63,0.271
4,3156.0,3,3,2517,639.0,2091,48,0.798
5,7151.0,1,3,800,6351.0,854,22,0.112
5,1535.0,1,2,700,835.0,1848,25,0.456
3,2122.0,3,3,554,1568.0,949,17,0.261
3,17131.0,2,2,1213,15918.0,1371,37,0.071
6,5822.0,2,2,2387,3435.0,1804,49,0.41
3,3537.0,1,3,2517,1020.0,1605,43,0.712
3,34516.0,1,3,2129,32387.0,1463,38,0.062
6,16320.0,4,3,0,16320.0,1279,41,0.0
5,2407.0,3,3,843,1564.0,1470,28,0.35
4,3538.0,1,2,0,3538.0,1265,38,0.0
5,2684.0,2,2,1381,1303.0,2002,60,0.515
4,34516.0,3,2,2517,31999.0,1475,33,0.073
4,15459.0,2,2,0,15459.0,1419,30,0.0
5,4307.0,3,3,0,4307.0,1628,37,0.0
4,2081.0,2,3,1235,846.0,1337,29,0.593
3,2848.0,2,2,1468,1380.0,1135,27,0.515
3,34516.0,1,3,1266,33250.0,1161,26,0.037
6,6361.0,1,2,1292,5069.0,1571,38,0.203
4,15428.0,1,3,1553,13875.0,1916,40,0.101
5,2544.0,1,3,1927,617.0,1346,30,0.757
1,9959.0,1,3,0,9959.0,805,24,0.0
3,8796.0,3,2,2517,6279.0,1195,18,0.286
6,3428.0,1,3,1566,1862.0,1155,34,0.457
6,1438.3,2,2,0,1438.3,1431,34,0.0
5,18001.0,3,2,906,17095.0,1194,25,0.05
3,2680.0,1,3,1753,927.0,1154,33,0.654
6,4675.0,4,3,1734,2941.0,1232,34,0.371
3,2448.0,1,3,1693,755.0,1269,30,0.692
3,4049.0,3,3,0,4049.0,1742,35,0.0
6,8154.0,2,2,996,7158.0,1379,26,0.122
5,4559.0,3,2,1571,2988.0,1870,35,0.345
4,19354.0,2,1,984,18370.0,1207,32,0.051
3,2340.0,3,3,1930,410.0,781,15,0.825
6,13848.0,3,0,1389,12459.0,1773,38,0.1
4,2490.0,2,2,513,1977.0,864,20,0.206
6,32156.0,1,2,1791,30365.0,1559,39,0.056
5,2578.0,3,2,2517,61.0,1830,64,0.976
6,9050.0,3,2,1538,7512.0,1542,43,0.17
4,34516.0,1,2,0,34516.0,1506,47,0.0
6,8362.0,1,0,0,8362.0,1175,41,0.0
3,6514.0,2,3,2258,4256.0,1383,20,0.347
3,4051.0,3,4,1183,2868.0,1837,57,0.292
3,11959.0,3,2,1665,10294.0,1191,40,0.139
3,2070.0,2,2,0,2070.0,1793,53,0.0
5,11840.0,2,1,1295,10545.0,1560,49,0.109
4,3636.0,3,2,1010,2626.0,1564,59,0.278
3,11067.0,3,3,2517,8550.0,1843,38,0.227
3,11262.0,3,3,1435,9827.0,2165,61,0.127
4,5108.0,1,0,1656,3452.0,1631,41,0.324
5,2072.0,1,1,1543,529.0,1265,32,0.745
4,4119.0,3,3,1656,2463.0,1455,35,0.402
5,5903.0,3,3,1335,4568.0,1137,27,0.226
6,7860.0,2,3,541,7319.0,1367,35,0.069
6,5918.0,2,2,842,5076.0,1292,26,0.142
5,6741.0,3,2,1745,4996.0,1682,46,0.259
6,3880.0,1,2,1542,2338.0,1598,39,0.397
4,2494.0,2,0,1639,855.0,1555,39,0.657
4,22149.0,3,2,987,21162.0,2409,36,0.045
4,34516.0,3,1,1542,32974.0,1770,65,0.045
3,5450.0,2,0,967,4483.0,1526,45,0.177
2,1438.3,2,3,0,1438.3,891,28,0.0
4,2003.0,3,3,1224,779.0,1756,42,0.611
6,7723.0,3,2,1902,5821.0,1241,22,0.246
4,18226.0,1,1,1847,16379.0,1681,43,0.101
4,8128.0,2,2,1846,6282.0,1224,32,0.227
6,5851.0,2,3,1660,4191.0,1572,38,0.284
6,10260.0,3,3,942,9318.0,1566,50,0.092
5,26945.0,1,0,727,26218.0,1579,40,0.027
6,2243.0,3,3,1418,825.0,1334,31,0.632
4,34516.0,1,2,1839,32677.0,1230,34,0.053
5,12248.0,3,2,0,12248.0,767,25,0.0
3,1438.3,2,3,0,1438.3,724,16,0.0
4,19843.0,3,2,1178,18665.0,1638,49,0.059
3,2163.0,3,3,0,2163.0,1349,47,0.0
4,33864.0,2,2,989,32875.0,1751,48,0.029
3,4531.0,1,2,1214,3317.0,1414,40,0.268
5,2950.0,2,3,1705,1245.0,1260,32,0.578
6,7706.0,2,3,392,7314.0,965,27,0.051
5,25657.0,1,0,2216,23441.0,1121,25,0.086
5,17536.0,3,2,1525,16011.0,1411,28,0.087
4,3770.0,3,3,1197,2573.0,1602,49,0.318
5,10344.0,2,2,1274,9070.0,1617,47,0.123
4,26437.0,1,1,1472,24965.0,1244,36,0.056
4,2450.0,6,1,1967,483.0,1263,29,0.803
5,3136.0,1,2,1864,1272.0,1036,25,0.594
4,6976.0,3,2,0,6976.0,1217,39,0.0
4,21134.0,3,1,1508,19626.0,1556,35,0.071
6,2019.0,2,3,1380,639.0,2005,62,0.684
3,34516.0,2,3,668,33848.0,1698,67,0.019
5,9959.0,3,3,1890,8069.0,2041,45,0.19
4,20241.0,3,2,1203,19038.0,1102,31,0.059
3,2421.0,1,2,1747,674.0,1346,30,0.722
5,30948.0,6,3,2404,28544.0,1511,35,0.078
3,2642.0,3,2,2035,607.0,1761,42,0.77
4,8070.0,1,1,2350,5720.0,2117,61,0.291
2,4085.0,3,3,2238,1847.0,596,15,0.548
5,2187.0,2,2,1597,590.0,2560,46,0.73
3,34516.0,3,2,1092,33424.0,1409,39,0.032
4,3358.0,3,2,1758,1600.0,1759,33,0.524
6,1888.0,3,3,0,1888.0,1886,66,0.0
2,14447.0,3,3,0,14447.0,915,29,0.0
6,32349.0,3,2,1630,30719.0,1343,41,0.05
3,12605.0,2,3,1449,11156.0,1870,56,0.115
4,2964.0,2,2,2400,564.0,1557,25,0.81
6,3785.0,3,3,1935,1850.0,1824,49,0.511
5,2727.0,1,0,834,1893.0,1294,26,0.306
3,3343.0,1,1,1581,1762.0,1545,31,0.473
6,9786.0,3,1,0,9786.0,820,25,0.0
4,6407.0,1,3,1884,4523.0,1675,47,0.294
6,4158.0,2,2,1635,2523.0,1678,37,0.393
6,21697.0,1,2,2144,19553.0,2117,48,0.099
5,31383.0,2,2,1688,29695.0,1721,56,0.054
3,30883.0,1,0,1694,29189.0,1267,23,0.055
6,12918.0,3,1,1345,11573.0,1562,33,0.104
3,8520.0,3,0,814,7706.0,1193,35,0.096
4,14310.0,3,2,694,13616.0,1254,34,0.048
6,14434.0,2,3,1927,12507.0,1731,32,0.134
5,7793.0,2,1,1705,6088.0,1099,39,0.219
2,8990.0,1,2,0,8990.0,747,19,0.0
6,4343.0,2,3,0,4343.0,1352,35,0.0
4,2872.0,2,0,2035,837.0,1770,47,0.709
5,9697.0,1,3,0,9697.0,1812,50,0.0
3,2967.0,3,1,1843,1124.0,1673,58,0.621
4,2148.0,3,2,1545,603.0,2167,65,0.719
6,6116.0,3,1,2517,3599.0,2369,56,0.412
5,18085.0,2,2,1487,16598.0,1582,47,0.082
6,2524.0,3,0,1395,1129.0,1800,33,0.553
5,33951.0,2,2,0,33951.0,1567,44,0.0
3,3312.0,3,2,0,3312.0,647,19,0.0
3,9956.0,2,2,1117,8839.0,1447,39,0.112
6,3888.0,1,3,1663,2225.0,1145,37,0.428
3,30655.0,1,3,0,30655.0,3280,78,0.0
4,2997.0,2,0,1393,1604.0,1577,35,0.465
5,11042.0,3,2,2211,8831.0,1140,25,0.2
6,3386.0,3,2,1794,1592.0,1736,40,0.53
6,15987.0,1,3,1648,14339.0,1436,36,0.103
5,25188.0,3,3,1295,23893.0,1513,38,0.051
6,2410.0,2,1,1705,705.0,2505,69,0.707
4,4315.0,3,0,717,3598.0,1723,51,0.166
6,2592.0,1,1,2227,365.0,1695,48,0.859
5,5476.0,3,2,2517,2959.0,1532,44,0.46
5,2464.0,3,0,2116,348.0,2110,43,0.859
3,2378.0,2,3,1610,768.0,1807,45,0.677
6,20056.0,4,3,1602,18454.0,1687,46,0.08
4,8013.0,2,2,2025,5988.0,1481,45,0.253
6,3386.0,2,3,1984,1402.0,1318,37,0.586
3,7906.0,3,2,1631,6275.0,1946,45,0.206
4,11501.0,3,0,713,10788.0,1481,41,0.062
4,13632.0,1,2,1482,12150.0,2168,42,0.109
6,2229.0,1,3,1791,438.0,1583,32,0.803
4,5158.0,1,1,2190,2968.0,1229,34,0.425
3,2158.0,3,0,1729,429.0,1718,42,0.801
6,23271.0,2,2,1262,22009.0,1402,34,0.054
2,10244.0,3,2,861,9383.0,1127,29,0.084
3,2588.0,2,1,1669,919.0,1053,31,0.645
4,10747.0,2,3,1603,9144.0,1340,25,0.149
4,7474.0,3,1,0,7474.0,732,21,0.0
3,3555.0,1,3,0,3555.0,2346,71,0.0
6,22140.0,3,2,733,21407.0,1580,45,0.033
2,9457.0,3,4,350,9107.0,1196,28,0.037
4,6218.0,5,0,2134,4084.0,2086,50,0.343
3,2580.0,3,1,2265,315.0,1665,57,0.878
6,1438.3,2,2,0,1438.3,1495,39,0.0
6,6224.0,3,1,1892,4332.0,2187,58,0.304
5,3093.0,3,1,2517,576.0,1371,23,0.814
4,4076.0,3,3,0,4076.0,1235,37,0.0
3,4861.0,2,0,1123,3738.0,1556,40,0.231
6,9851.0,3,3,0,9851.0,1212,24,0.0
4,7349.0,3,2,2517,4832.0,2701,60,0.342
3,2853.0,3,3,2420,433.0,1750,47,0.848
4,17023.0,3,2,1084,15939.0,1610,43,0.064
6,10060.0,2,3,2322,7738.0,2184,63,0.231
6,1595.0,1,2,870,725.0,1745,41,0.545
3,8475.0,2,1,1385,7090.0,1381,40,0.163
6,5559.0,3,3,658,4901.0,1793,37,0.118
3,2917.0,3,2,2127,790.0,1831,36,0.729
3,6692.0,3,3,2037,4655.0,1468,36,0.304
2,8551.0,2,3,1067,7484.0,1097,32,0.125
6,10569.0,2,3,0,10569.0,1682,44,0.0
5,7051.0,2,2,0,7051.0,1451,37,0.0
3,10117.0,2,1,2242,7875.0,1509,44,0.222
6,8311.0,2,1,0,8311.0,1895,57,0.0
5,26442.0,3,2,1642,24800.0,1403,40,0.062
6,4920.0,3,1,1142,3778.0,1420,31,0.232
6,1438.3,2,1,674,764.3,1717,31,0.469
5,26750.0,2,2,1204,25546.0,1131,29,0.045
4,34516.0,3,3,1347,33169.0,1005,22,0.039
3,1438.3,3,2,747,691.3,948,24,0.519
6,1869.0,2,2,758,1111.0,1549,34,0.406
5,14539.0,2,3,0,14539.0,965,26,0.0
5,26977.0,1,3,1961,25016.0,1958,41,0.073
3,5426.0,1,3,1478,3948.0,1266,22,0.272
6,7623.0,1,3,2517,5106.0,1367,29,0.33
3,4844.0,3,3,1576,3268.0,1489,48,0.325
6,2683.0,1,1,1707,976.0,1582,33,0.636
3,3214.0,1,2,2257,957.0,2516,42,0.702
4,5374.0,3,3,2324,3050.0,1557,49,0.432
5,8004.0,3,3,1452,6552.0,1084,32,0.181
4,1438.3,2,3,997,441.3,2583,47,0.693
3,2925.0,3,3,2365,560.0,1371,30,0.809
5,9235.0,3,3,1479,7756.0,1537,49,0.16
5,8837.0,3,0,2103,6734.0,3753,60,0.238
6,8801.0,1,1,1421,7380.0,1104,31,0.161
4,3563.0,1,1,1707,1856.0,1482,42,0.479
4,8138.0,3,2,2104,6034.0,1299,29,0.259
6,1438.3,3,3,673,765.3,2167,48,0.468
4,2458.0,2,2,1399,1059.0,1563,40,0.569
5,4592.0,2,3,1635,2957.0,1772,52,0.356
2,1438.3,1,3,0,1438.3,1254,35,0.0
3,1868.0,3,3,1515,353.0,2229,35,0.811
3,5269.0,1,2,1099,4170.0,2195,63,0.209
3,20156.0,3,3,1759,18397.0,1362,28,0.087
4,7410.0,3,2,2517,4893.0,2398,37,0.34
3,12163.0,2,3,2082,10081.0,2649,56,0.171
3,6224.0,2,3,0,6224.0,1463,34,0.0
3,4250.0,3,3,1095,3155.0,1174,27,0.258
6,12059.0,3,1,1978,10081.0,1836,36,0.164
5,2799.0,1,3,1762,1037.0,1817,39,0.63
3,18037.0,1,1,0,18037.0,1387,36,0.0
3,5657.0,2,3,1719,3938.0,2028,55,0.304
6,13770.0,1,1,2517,11253.0,1582,36,0.183
6,4646.0,2,3,1730,2916.0,1774,37,0.372
3,2514.0,3,1,1521,993.0,1636,36,0.605
3,14501.0,2,3,0,14501.0,1031,25,0.0
1,8663.0,3,3,288,8375.0,916,33,0.033
5,2333.0,3,3,1485,848.0,1198,31,0.637
5,3038.0,5,3,1539,1499.0,2189,54,0.507
6,8851.0,6,1,0,8851.0,1257,36,0.0
6,2945.0,3,1,2206,739.0,1503,35,0.749
3,5267.0,3,2,0,5267.0,1353,24,0.0
2,8512.0,1,3,0,8512.0,811,27,0.0
4,19063.0,3,2,1714,17349.0,1270,21,0.09
5,5376.0,3,3,1177,4199.0,1840,53,0.219
5,7772.0,1,2,1890,5882.0,2585,75,0.243
6,9173.0,1,1,2047,7126.0,1807,33,0.223
4,34516.0,1,3,1726,32790.0,1729,52,0.05
5,11975.0,1,2,1542,10433.0,1211,35,0.129
3,15405.0,2,3,1691,13714.0,1763,44,0.11
6,2615.0,1,1,0,2615.0,1395,34,0.0
6,23991.0,1,2,2307,21684.0,1843,43,0.096
4,1888.0,3,3,1292,596.0,1517,33,0.684
3,3102.0,2,2,2091,1011.0,1977,50,0.674
5,3170.0,2,2,2517,653.0,2027,49,0.794
6,34516.0,2,0,1901,32615.0,1497,43,0.055
4,14938.0,3,2,0,14938.0,1134,31,0.0
6,17298.0,2,2,2310,14988.0,3663,65,0.134
4,3131.0,3,3,629,2502.0,1483,31,0.201
3,11915.0,2,2,1631,10284.0,1956,63,0.137
3,16868.0,3,1,0,16868.0,940,25,0.0
4,3266.0,3,3,1900,1366.0,2183,56,0.582
3,2770.0,3,3,1286,1484.0,2920,74,0.464
3,3556.0,2,2,2172,1384.0,1221,41,0.611
3,9149.0,2,2,1566,7583.0,1790,60,0.171
4,1438.3,1,2,0,1438.3,2005,47,0.0
4,14701.0,3,3,1635,13066.0,3490,69,0.111
5,14825.0,2,2,962,13863.0,1904,49,0.065
4,10127.0,5,3,1873,8254.0,1647,53,0.185
5,2929.0,1,2,2431,498.0,1903,39,0.83
5,3735.0,2,0,1176,2559.0,1564,41,0.315
5,2930.0,1,2,2024,906.0,1686,34,0.691
6,12716.0,2,3,1496,11220.0,2412,64,0.118
5,22120.0,2,2,1805,20315.0,3981,65,0.082
3,1438.3,3,3,681,757.3,2730,48,0.473
3,4546.0,2,2,0,4546.0,1361,34,0.0
3,1759.0,2,1,0,1759.0,821,18,0.0
3,4829.0,3,3,2418,2411.0,938,21,0.501
5,7692.0,3,2,1678,6014.0,1861,42,0.218
4,2156.0,3,2,1208,948.0,1345,28,0.56
6,9521.0,3,3,1669,7852.0,2444,63,0.175
6,26714.0,3,2,2517,24197.0,1686,50,0.094
6,2092.0,2,3,1387,705.0,1468,30,0.663
4,11594.0,2,1,2072,9522.0,2320,51,0.179
6,2834.0,1,0,1418,1416.0,1598,39,0.5
4,4724.0,3,2,2056,2668.0,1232,31,0.435
6,3049.0,4,3,1151,1898.0,4027,76,0.378
4,20614.0,3,1,0,20614.0,1922,48,0.0
6,3250.0,1,2,1992,1258.0,1355,36,0.613
3,3128.0,1,2,2517,611.0,2361,42,0.805
2,6414.0,2,3,0,6414.0,708,14,0.0
6,2506.0,3,0,0,2506.0,1687,62,0.0
6,7469.0,2,3,2338,5131.0,1212,33,0.313
4,3460.0,3,2,2517,943.0,1752,34,0.727
5,9959.0,3,2,2377,7582.0,1560,39,0.239
4,4175.0,1,2,2517,1658.0,1520,36,0.603
3,10264.0,1,3,2073,8191.0,1685,45,0.202
4,4129.0,3,3,0,4129.0,1678,40,0.0
6,2658.0,2,2,1514,1144.0,1627,26,0.57
4,4589.0,2,3,1240,3349.0,1637,61,0.27
6,2781.0,1,2,1035,1746.0,1707,42,0.372
4,24880.0,3,2,836,24044.0,1208,25,0.034
6,8504.0,1,2,1956,6548.0,1881,51,0.23
5,8091.0,1,3,1996,6095.0,1360,28,0.247
4,3417.0,4,3,2517,900.0,1641,32,0.737
4,9204.0,3,3,845,8359.0,1820,58,0.092
5,14302.0,2,3,2097,12205.0,1505,35,0.147
5,3187.0,2,0,2517,670.0,1627,38,0.79
5,6313.0,3,2,782,5531.0,1703,34,0.124
6,15904.0,1,3,1024,14880.0,1433,33,0.064
6,11696.0,2,3,2288,9408.0,2445,60,0.196
5,20371.0,3,2,1832,18539.0,1665,45,0.09
3,34516.0,3,1,1043,33473.0,1489,38,0.03
3,7552.0,1,3,0,7552.0,1393,32,0.0
5,5561.0,1,2,1434,4127.0,1820,42,0.258
6,1441.0,3,2,0,1441.0,2742,58,0.0
6,19715.0,2,2,1014,18701.0,1979,40,0.051
5,2486.0,3,2,1464,1022.0,1378,27,0.589
5,4570.0,1,3,2439,2131.0,1520,34,0.534
3,3870.0,3,2,1394,2476.0,1588,36,0.36
6,12938.0,3,2,661,12277.0,1282,32,0.051
3,21178.0,1,3,1796,19382.0,1872,59,0.085
3,12182.0,2,0,1136,11046.0,2295,63,0.093
6,3583.0,2,0,0,3583.0,1065,28,0.0
4,17018.0,2,3,0,17018.0,1550,47,0.0
6,16031.0,3,2,2245,13786.0,1527,57,0.14
6,4203.0,2,3,2517,1686.0,1489,43,0.599
5,4213.0,1,3,997,3216.0,1264,30,0.237
6,21548.0,2,2,1180,20368.0,1582,38,0.055
3,18513.0,5,3,2517,15996.0,1567,33,0.136
4,2483.0,2,2,1372,1111.0,1704,35,0.553
5,3460.0,2,2,1881,1579.0,1546,35,0.544
5,6511.0,3,2,1790,4721.0,1478,38,0.275
3,1438.3,3,1,0,1438.3,2132,31,0.0
3,2615.0,2,2,1772,843.0,1419,38,0.678
4,2985.0,3,2,2355,630.0,1065,27,0.789
5,18797.0,1,3,2158,16639.0,1364,40,0.115
3,2859.0,1,3,2517,342.0,2247,36,0.88
4,2888.0,3,0,2245,643.0,1111,26,0.777
4,9172.0,3,3,1567,7605.0,1836,42,0.171
5,14281.0,3,2,1519,12762.0,1164,35,0.106
3,7353.0,2,3,1450,5903.0,2005,54,0.197
6,5145.0,2,2,0,5145.0,1588,35,0.0
3,4753.0,2,3,2472,2281.0,2242,49,0.52
3,2171.0,3,3,1418,753.0,1415,45,0.653
5,4150.0,2,3,456,3694.0,2483,74,0.11
6,9106.0,3,3,2477,6629.0,1239,33,0.272
3,2686.0,3,2,1733,953.0,2057,53,0.645
5,10239.0,1,2,510,9729.0,1228,26,0.05
4,34516.0,3,2,549,33967.0,1629,32,0.016
3,15017.0,3,0,1733,13284.0,2076,58,0.115
3,4426.0,1,2,1530,2896.0,1231,34,0.346
5,2155.0,3,3,0,2155.0,1655,27,0.0
4,20620.0,1,3,1085,19535.0,1477,23,0.053
3,3238.0,1,3,2146,1092.0,1501,45,0.663
5,14316.0,3,0,1081,13235.0,1313,36,0.076
5,2607.0,3,2,1880,727.0,2045,39,0.721
3,6231.0,5,4,0,6231.0,1448,30,0.0
6,3730.0,2,2,2517,1213.0,858,22,0.675
4,3094.0,1,4,2266,828.0,1591,37,0.732
2,6630.0,2,3,916,5714.0,842,24,0.138
2,1925.0,2,3,0,1925.0,781,28,0.0
4,33406.0,2,3,1692,31714.0,1529,30,0.051
